id,Level,Topic,Question,Option1,Option2,Option3,Option4,Correct_Option,QuestionType,QuestionData
705,70,Science Around Us,Telephones help people communicate.,TRUE,FALSE,,,TRUE,MCQ,
706,70,Science Around Us,Which invention helps us write?,Pencil,Plate,Shoe,Cup,Pencil,MCQ,
707,70,Science Around Us,Can a bicycle help people travel?,Yes,No,,,Yes,MCQ,
708,70,Science Around Us,Which invention helps us use the internet?,Computer,Tree,Flower,Rock,Computer,MCQ,
709,70,Science Around Us,Inventions make many everyday tasks easier.,TRUE,FALSE,,,TRUE,MCQ,
710,70,Science Around Us,Match each invention with its use,,,,,,Match,"[{""left"":""Wheel"",""right"":""Helps Things Move""},{""left"":""Clock"",""right"":""Tells Time""},{""left"":""Light Bulb"",""right"":""Gives Light""},{""left"":""Telephone"",""right"":""Communication""}]"
711,71,Amazing People & History,What does a scientist do?,Studies And Discovers New Things,Only Plays Games,Only Paints Pictures,Only Builds Houses,Studies And Discovers New Things,MCQ,
712,71,Amazing People & History,Scientists learn by observing and asking questions.,TRUE,FALSE,,,TRUE,MCQ,
713,71,Amazing People & History,Was Albert Einstein a scientist?,Yes,No,,,Yes,MCQ,
714,71,Amazing People & History,Which scientist is famous for studying gravity?,Isaac Newton,Leonardo Da Vinci,Pablo Picasso,William Shakespeare,Isaac Newton,MCQ,
715,71,Amazing People & History,Marie Curie was a scientist.,TRUE,FALSE,,,TRUE,MCQ,
716,71,Amazing People & History,Which scientist developed the theory of relativity?,Albert Einstein,Thomas Edison,Neil Armstrong,Marco Polo,Albert Einstein,MCQ,
717,71,Amazing People & History,Do scientists perform experiments?,Yes,No,,,Yes,MCQ,
718,71,Amazing People & History,Which tool might a scientist use?,Microscope,Football,Bicycle,Guitar,Microscope,MCQ,
719,71,Amazing People & History,Scientists help us understand the world around us.,TRUE,FALSE,,,TRUE,MCQ,
720,71,Amazing People & History,Match each scientist with what they are known for,,,,,,Match,"[{""left"":""Isaac Newton"",""right"":""Gravity""},{""left"":""Albert Einstein"",""right"":""Relativity""},{""left"":""Marie Curie"",""right"":""Radioactivity""},{""left"":""Scientist"",""right"":""Studies Nature""}]"
721,72,Amazing People & History,What does an inventor do?,Creates New Things,Only Sings Songs,Only Paints Pictures,Only Plays Sports,Creates New Things,MCQ,
722,72,Amazing People & History,Inventors create things that help people.,TRUE,FALSE,,,TRUE,MCQ,
723,72,Amazing People & History,Was Thomas Edison an inventor?,Yes,No,,,Yes,MCQ,
724,72,Amazing People & History,Which inventor is famous for improving the electric light bulb?,Thomas Edison,Albert Einstein,Isaac Newton,Charles Darwin,Thomas Edison,MCQ,
725,72,Amazing People & History,Alexander Graham Bell invented the telephone.,TRUE,FALSE,,,TRUE,MCQ,
726,72,Amazing People & History,Which inventor is known for inventing the telephone?,Alexander Graham Bell,Marie Curie,Neil Armstrong,Pablo Picasso,Alexander Graham Bell,MCQ,
727,72,Amazing People & History,Can inventors solve everyday problems?,Yes,No,,,Yes,MCQ,
728,72,Amazing People & History,Which invention helps people talk over long distances?,Telephone,Bicycle,Book,Clock,Telephone,MCQ,
729,72,Amazing People & History,New inventions can make life easier.,TRUE,FALSE,,,TRUE,MCQ,
730,72,Amazing People & History,Match each inventor with the invention,,,,,,Match,"[{""left"":""Thomas Edison"",""right"":""Light Bulb""},{""left"":""Alexander Graham Bell"",""right"":""Telephone""},{""left"":""Inventor"",""right"":""Creates New Things""},{""left"":""Telephone"",""right"":""Communication""}]"
731,73,Amazing People & History,What does an explorer do?,Discovers New Places,Only Sings Songs,Only Cooks Food,Only Builds Houses,Discovers New Places,MCQ,
732,73,Amazing People & History,Explorers travel to learn about the world.,TRUE,FALSE,,,TRUE,MCQ,
733,73,Amazing People & History,Was Marco Polo a famous explorer?,Yes,No,,,Yes,MCQ,
734,73,Amazing People & History,Which explorer is known for traveling from Europe to Asia long ago?,Marco Polo,Isaac Newton,Thomas Edison,Albert Einstein,Marco Polo,MCQ,
735,73,Amazing People & History,Explorers use maps to help them travel.,TRUE,FALSE,,,TRUE,MCQ,
736,73,Amazing People & History,Which tool helps explorers find directions?,Compass,Telescope,Piano,Refrigerator,Compass,MCQ,
737,73,Amazing People & History,Can explorers travel by land sea or air?,Yes,No,,,Yes,MCQ,
738,73,Amazing People & History,What do explorers often keep during their journeys?,Journal,Toy Box,Pillow,Cake,Journal,MCQ,
739,73,Amazing People & History,Explorers help us learn about different places and cultures.,TRUE,FALSE,,,TRUE,MCQ,
740,73,Amazing People & History,Match each item with its purpose,,,,,,Match,"[{""left"":""Marco Polo"",""right"":""Famous Explorer""},{""left"":""Compass"",""right"":""Shows Direction""},{""left"":""Map"",""right"":""Guides Travel""},{""left"":""Journal"",""right"":""Records A Journey""}]"
741,74,Amazing People & History,What does an artist do?,Creates Art,Repairs Cars,Builds Roads,Flies Airplanes,Creates Art,MCQ,
742,74,Amazing People & History,Artists use their imagination to create.,TRUE,FALSE,,,TRUE,MCQ,
743,74,Amazing People & History,Was Leonardo da Vinci an artist?,Yes,No,,,Yes,MCQ,
744,74,Amazing People & History,Which artist painted the Mona Lisa?,Leonardo da Vinci,Vincent van Gogh,Pablo Picasso,Claude Monet,Leonardo da Vinci,MCQ,
745,74,Amazing People & History,Pablo Picasso was a famous artist.,TRUE,FALSE,,,TRUE,MCQ,
746,74,Amazing People & History,Which artist is famous for painting Starry Night?,Vincent van Gogh,Leonardo da Vinci,Frida Kahlo,Michelangelo,Vincent van Gogh,MCQ,
747,74,Amazing People & History,Can artists use paint pencils and clay to create art?,Yes,No,,,Yes,MCQ,
748,74,Amazing People & History,Which tool does an artist commonly use?,Paintbrush,Hammer,Wrench,Screwdriver,Paintbrush,MCQ,
749,74,Amazing People & History,Art can express ideas and feelings.,TRUE,FALSE,,,TRUE,MCQ,
750,74,Amazing People & History,Match each artist with what they are known for,,,,,,Match,"[{""left"":""Leonardo da Vinci"",""right"":""Mona Lisa""},{""left"":""Vincent van Gogh"",""right"":""Starry Night""},{""left"":""Pablo Picasso"",""right"":""Famous Painter""},{""left"":""Paintbrush"",""right"":""Painting Tool""}]"
751,75,Amazing People & History,What does a writer do?,Writes Books And Stories,Builds Houses,Drives Buses,Cooks Food,Writes Books And Stories,MCQ,
752,75,Amazing People & History,Writers use words to share ideas.,TRUE,FALSE,,,TRUE,MCQ,
753,75,Amazing People & History,Was William Shakespeare a famous writer?,Yes,No,,,Yes,MCQ,
754,75,Amazing People & History,Which writer is famous for writing plays?,William Shakespeare,Thomas Edison,Albert Einstein,Pablo Picasso,William Shakespeare,MCQ,
755,75,Amazing People & History,Books can teach us new things.,TRUE,FALSE,,,TRUE,MCQ,
756,75,Amazing People & History,Which writer created many stories for children?,Dr. Seuss,Isaac Newton,Neil Armstrong,Marie Curie,Dr. Seuss,MCQ,
757,75,Amazing People & History,Can writers write stories poems and books?,Yes,No,,,Yes,MCQ,
758,75,Amazing People & History,What does a writer often use to write?,Pen And Paper,Hammer,Brush,Spoon,Pen And Paper,MCQ,
759,75,Amazing People & History,Reading books helps us learn and imagine.,TRUE,FALSE,,,TRUE,MCQ,
760,75,Amazing People & History,Match each writer with what they are known for,,,,,,Match,"[{""left"":""William Shakespeare"",""right"":""Plays""},{""left"":""Dr. Seuss"",""right"":""Children's Books""},{""left"":""Writer"",""right"":""Writes Stories""},{""left"":""Book"",""right"":""Reading""}]"
761,76,Amazing People & History,What does an athlete do?,Plays Sports,Builds Houses,Writes Books,Paints Pictures,Plays Sports,MCQ,
762,76,Amazing People & History,Playing sports helps keep us healthy.,TRUE,FALSE,,,TRUE,MCQ,
763,76,Amazing People & History,Was Usain Bolt a famous runner?,Yes,No,,,Yes,MCQ,
764,76,Amazing People & History,Which athlete is famous for sprinting?,Usain Bolt,Lionel Messi,Michael Phelps,Roger Federer,Usain Bolt,MCQ,
765,76,Amazing People & History,Lionel Messi is a famous football player.,TRUE,FALSE,,,TRUE,MCQ,
766,76,Amazing People & History,Which athlete is famous for swimming?,Michael Phelps,Usain Bolt,Virat Kohli,LeBron James,Michael Phelps,MCQ,
767,76,Amazing People & History,Can teamwork help a team win games?,Yes,No,,,Yes,MCQ,
768,76,Amazing People & History,Which sport does Lionel Messi play?,Football,Swimming,Tennis,Running,Football,MCQ,
769,76,Amazing People & History,Good athletes show respect for others.,TRUE,FALSE,,,TRUE,MCQ,
770,76,Amazing People & History,Match each athlete with the sport,,,,,,Match,"[{""left"":""Usain Bolt"",""right"":""Running""},{""left"":""Lionel Messi"",""right"":""Football""},{""left"":""Michael Phelps"",""right"":""Swimming""},{""left"":""Roger Federer"",""right"":""Tennis""}]"
771,77,Amazing People & History,Who was the first woman to fly alone across the Atlantic Ocean?,Amelia Earhart,Marie Curie,Malala Yousafzai,Jane Goodall,Amelia Earhart,MCQ,
772,77,Amazing People & History,Marie Curie was a famous scientist.,TRUE,FALSE,,,TRUE,MCQ,
773,77,Amazing People & History,Did Malala Yousafzai speak up for children's education?,Yes,No,,,Yes,MCQ,
774,77,Amazing People & History,Which famous woman won two Nobel Prizes in science?,Marie Curie,Amelia Earhart,Frida Kahlo,Mother Teresa,Marie Curie,MCQ,
775,77,Amazing People & History,Amelia Earhart was a pilot.,TRUE,FALSE,,,TRUE,MCQ,
776,77,Amazing People & History,Which famous woman is known for studying chimpanzees?,Jane Goodall,Rosa Parks,Valentina Tereshkova,Florence Nightingale,Jane Goodall,MCQ,
777,77,Amazing People & History,Can girls become scientists pilots or leaders?,Yes,No,,,Yes,MCQ,
778,77,Amazing People & History,Which famous woman became the first woman in space?,Valentina Tereshkova,Malala Yousafzai,Amelia Earhart,Jane Goodall,Valentina Tereshkova,MCQ,
779,77,Amazing People & History,Famous women have helped make the world better.,TRUE,FALSE,,,TRUE,MCQ,
780,77,Amazing People & History,Match each woman with what she is known for,,,,,,Match,"[{""left"":""Marie Curie"",""right"":""Scientist""},{""left"":""Amelia Earhart"",""right"":""Pilot""},{""left"":""Malala Yousafzai"",""right"":""Education""},{""left"":""Jane Goodall"",""right"":""Chimpanzee Research""}]"
781,78,Amazing People & History,What is a museum?,A Place That Keeps Important Objects,A Playground,A Restaurant,A Train Station,A Place That Keeps Important Objects,MCQ,
782,78,Amazing People & History,Museums help us learn about the past.,TRUE,FALSE,,,TRUE,MCQ,
783,78,Amazing People & History,Can you see old objects in a museum?,Yes,No,,,Yes,MCQ,
784,78,Amazing People & History,Which item might you find in a history museum?,An Ancient Pot,A Fresh Apple,A School Bag,A Football,An Ancient Pot,MCQ,
785,78,Amazing People & History,Some museums display dinosaur fossils.,TRUE,FALSE,,,TRUE,MCQ,
786,78,Amazing People & History,What do museums protect?,Historical Objects,Clouds,Rainbows,Stars,Historical Objects,MCQ,
787,78,Amazing People & History,Can museums teach us about different cultures?,Yes,No,,,Yes,MCQ,
788,78,Amazing People & History,Which person helps visitors learn in a museum?,Guide,Chef,Pilot,Farmer,Guide,MCQ,
789,78,Amazing People & History,Visiting museums can help us understand history.,TRUE,FALSE,,,TRUE,MCQ,
790,78,Amazing People & History,Match each item with where you may find it,,,,,,Match,"[{""left"":""Dinosaur Fossil"",""right"":""Museum""},{""left"":""Ancient Coin"",""right"":""History Exhibit""},{""left"":""Old Painting"",""right"":""Art Gallery""},{""left"":""Museum Guide"",""right"":""Helps Visitors""}]"
791,79,Amazing People & History,What is a historical event?,An Important Event From The Past,A Future Plan,A Dream,A Game,An Important Event From The Past,MCQ,
792,79,Amazing People & History,History helps us learn about the past.,TRUE,FALSE,,,TRUE,MCQ,
793,79,Amazing People & History,Can old photographs help us learn about history?,Yes,No,,,Yes,MCQ,
794,79,Amazing People & History,Which object can tell us about the past?,Ancient Coin,New Toy,Modern Phone,Fresh Fruit,Ancient Coin,MCQ,
795,79,Amazing People & History,Important discoveries can become part of history.,TRUE,FALSE,,,TRUE,MCQ,
796,79,Amazing People & History,Which invention changed how people communicate over long distances?,Telephone,Stone,Leaf,Cup,Telephone,MCQ,
797,79,Amazing People & History,Do museums help preserve history?,Yes,No,,,Yes,MCQ,
798,79,Amazing People & History,What can we learn from historical events?,How People Lived,Long Division,Only Music,Only Sports,How People Lived,MCQ,
799,79,Amazing People & History,Learning history helps us understand how the world has changed.,TRUE,FALSE,,,TRUE,MCQ,
800,79,Amazing People & History,Match each item with its connection to history,,,,,,Match,"[{""left"":""Old Photograph"",""right"":""Shows The Past""},{""left"":""Ancient Coin"",""right"":""Historical Object""},{""left"":""Museum"",""right"":""Preserves History""},{""left"":""Telephone"",""right"":""Important Invention""}]"
801,80,Amazing People & History,What is an achievement?,Something Great That Has Been Accomplished,A Type Of Animal,A Weather Event,A Food,Something Great That Has Been Accomplished,MCQ,
802,80,Amazing People & History,Building bridges is a human achievement.,TRUE,FALSE,,,TRUE,MCQ,
803,80,Amazing People & History,Have humans traveled to the Moon?,Yes,No,,,Yes,MCQ,
804,80,Amazing People & History,Which invention helps people travel in the sky?,Airplane,Bicycle,Boat,Train,Airplane,MCQ,
805,80,Amazing People & History,People have invented many useful things.,TRUE,FALSE,,,TRUE,MCQ,
806,80,Amazing People & History,Which invention helps people use the internet?,Computer,Candle,Umbrella,Spoon,Computer,MCQ,
807,80,Amazing People & History,Can teamwork help people achieve big goals?,Yes,No,,,Yes,MCQ,
808,80,Amazing People & History,Which human achievement helps doctors see inside the body?,X-Ray,Football,Telescope,Paintbrush,X-Ray,MCQ,
809,80,Amazing People & History,Learning and working together can lead to great achievements.,TRUE,FALSE,,,TRUE,MCQ,
810,80,Amazing People & History,Match each achievement with its field,,,,,,Match,"[{""left"":""Moon Landing"",""right"":""Space Exploration""},{""left"":""Airplane"",""right"":""Transportation""},{""left"":""X-Ray"",""right"":""Medicine""},{""left"":""Bridge"",""right"":""Engineering""}]"
811,81,Sports & Games,What are the Olympic Games?,A Big International Sports Event,A Music Festival,A Science Fair,A Movie Show,A Big International Sports Event,MCQ,
812,81,Sports & Games,Athletes from many countries compete in the Olympic Games.,TRUE,FALSE,,,TRUE,MCQ,
813,81,Sports & Games,Are the Olympic Games held every four years?,Yes,No,,,Yes,MCQ,
814,81,Sports & Games,Which prize is awarded to the winner of an Olympic event?,Gold Medal,Trophy Book,Ribbon Hat,Football,Gold Medal,MCQ,
815,81,Sports & Games,The Olympic symbol has five rings.,TRUE,FALSE,,,TRUE,MCQ,
816,81,Sports & Games,What do athletes try to do in the Olympic Games?,Do Their Best And Compete Fairly,Sleep All Day,Cook Food,Paint Pictures,Do Their Best And Compete Fairly,MCQ,
817,81,Sports & Games,Can people from different countries become friends through sports?,Yes,No,,,Yes,MCQ,
818,81,Sports & Games,Which event is part of the Olympic Games?,Swimming,Chess Only,Video Gaming,Cooking,Swimming,MCQ,
819,81,Sports & Games,The Olympic Games celebrate friendship and teamwork.,TRUE,FALSE,,,TRUE,MCQ,
820,81,Sports & Games,Match each Olympic item with its meaning,,,,,,Match,"[{""left"":""Gold Medal"",""right"":""First Place""},{""left"":""Five Rings"",""right"":""Olympic Symbol""},{""left"":""Athlete"",""right"":""Sports Player""},{""left"":""Olympic Games"",""right"":""International Sports Event""}]"
821,82,Sports & Games,How many players are on the field for one football team?,11,5,7,9,11,MCQ,
822,82,Sports & Games,The main goal in football is to score more goals than the other team.,TRUE,FALSE,,,TRUE,MCQ,
823,82,Sports & Games,Which part of the body is usually used to kick the ball?,Foot,Hand,Head,Shoulder,Foot,MCQ,
824,82,Sports & Games,What is the person called who enforces the rules during a football match?,Referee,Coach,Teacher,Doctor,Referee,MCQ,
825,82,Sports & Games,A goalkeeper is allowed to use hands inside the penalty area.,TRUE,FALSE,,,TRUE,MCQ,
826,82,Sports & Games,What shape is a football?,Round,Square,Triangle,Rectangle,Round,MCQ,
827,82,Sports & Games,A football match is played between two teams.,Yes,No,,,Yes,MCQ,
828,82,Sports & Games,Which item must football players usually wear to protect their legs?,Shin Guards,Helmet,Gloves,Goggles,Shin Guards,MCQ,
829,82,Sports & Games,Passing the ball to teammates helps the team play better.,TRUE,FALSE,,,TRUE,MCQ,
830,82,Sports & Games,Match each football item with its purpose,,,,,,Match,"[{""left"":""Goalkeeper"",""right"":""Stops Goals""},{""left"":""Referee"",""right"":""Enforces Rules""},{""left"":""Football"",""right"":""Used In The Game""},{""left"":""Goal"",""right"":""Scores Points""}]"
831,83,Sports & Games,How many players are on a cricket team?,11,5,7,9,11,MCQ,
832,83,Sports & Games,Cricket is played with a bat and a ball.,TRUE,FALSE,,,TRUE,MCQ,
833,83,Sports & Games,What is used to hit the ball in cricket?,Bat,Racket,Stick,Glove,Bat,MCQ,
834,83,Sports & Games,What are the three wooden posts called?,Stumps,Goalposts,Nets,Poles,Stumps,MCQ,
835,83,Sports & Games,A player scores runs by running between the wickets.,TRUE,FALSE,,,TRUE,MCQ,
836,83,Sports & Games,Which player throws the ball toward the batter?,Bowler,Goalkeeper,Referee,Coach,Bowler,MCQ,
837,83,Sports & Games,Can a cricket ball be caught to get a batter out?,Yes,No,,,Yes,MCQ,
838,83,Sports & Games,What protects a batter's head?,Helmet,Cap,Scarf,Shoes,Helmet,MCQ,
839,83,Sports & Games,Teamwork is important in cricket.,TRUE,FALSE,,,TRUE,MCQ,
840,83,Sports & Games,Match each cricket item with its purpose,,,,,,Match,"[{""left"":""Bat"",""right"":""Hits The Ball""},{""left"":""Ball"",""right"":""Bowled By The Bowler""},{""left"":""Stumps"",""right"":""Target Behind Batter""},{""left"":""Helmet"",""right"":""Protects The Head""}]"
841,84,Sports & Games,How many players are on the court for one basketball team?,5,7,9,11,5,MCQ,
842,84,Sports & Games,Basketball is played with a round ball.,TRUE,FALSE,,,TRUE,MCQ,
843,84,Sports & Games,What is the goal called in basketball?,Basket,Net House,Wicket,Goalpost,Basket,MCQ,
844,84,Sports & Games,Which action is used to move the ball while walking?,Dribbling,Kicking,Throwing Up,Heading,Dribbling,MCQ,
845,84,Sports & Games,A player can score by putting the ball through the basket.,TRUE,FALSE,,,TRUE,MCQ,
846,84,Sports & Games,Which body part is mainly used to play basketball?,Hands,Feet,Head,Shoulders,Hands,MCQ,
847,84,Sports & Games,Can teammates pass the ball to each other?,Yes,No,,,Yes,MCQ,
848,84,Sports & Games,Which item is worn to help players grip the court?,Sports Shoes,Helmet,Gloves,Boots,Sports Shoes,MCQ,
849,84,Sports & Games,Teamwork is important in basketball.,TRUE,FALSE,,,TRUE,MCQ,
850,84,Sports & Games,Match each basketball term with its meaning,,,,,,Match,"[{""left"":""Basket"",""right"":""Score Points""},{""left"":""Dribbling"",""right"":""Bounce The Ball""},{""left"":""Pass"",""right"":""Give The Ball To A Teammate""},{""left"":""Sports Shoes"",""right"":""Help Players Run Safely""}]"
851,85,Sports & Games,What is used to hit the ball in tennis?,Racket,Bat,Stick,Club,Racket,MCQ,
852,85,Sports & Games,Tennis is played with a racket and a ball.,TRUE,FALSE,,,TRUE,MCQ,
853,85,Sports & Games,What separates the two sides of a tennis court?,Net,Wall,Fence,Goalpost,Net,MCQ,
854,85,Sports & Games,What is the small yellow ball called?,Tennis Ball,Football,Cricket Ball,Basketball,Tennis Ball,MCQ,
855,85,Sports & Games,A tennis match can be played by two players.,TRUE,FALSE,,,TRUE,MCQ,
856,85,Sports & Games,What is it called when a player starts a point by hitting the ball?,Serve,Dribble,Bowl,Kick,Serve,MCQ,
857,85,Sports & Games,Can tennis also be played by two teams of two players?,Yes,No,,,Yes,MCQ,
858,85,Sports & Games,Which item helps players hit the ball?,Racket,Helmet,Gloves,Whistle,Racket,MCQ,
859,85,Sports & Games,Players should show respect for their opponents.,TRUE,FALSE,,,TRUE,MCQ,
860,85,Sports & Games,Match each tennis item with its purpose,,,,,,Match,"[{""left"":""Racket"",""right"":""Hits The Ball""},{""left"":""Net"",""right"":""Divides The Court""},{""left"":""Serve"",""right"":""Starts The Point""},{""left"":""Tennis Ball"",""right"":""Used In The Game""}]"
861,86,Sports & Games,Where is swimming usually done?,In Water,On Sand,On Grass,On A Road,In Water,MCQ,
862,86,Sports & Games,Swimming is a healthy form of exercise.,TRUE,FALSE,,,TRUE,MCQ,
863,86,Sports & Games,What should you wear when swimming?,Swimsuit,School Uniform,Winter Coat,Jeans,Swimsuit,MCQ,
864,86,Sports & Games,Which place is made for swimming?,Swimming Pool,Library,Classroom,Playground,Swimming Pool,MCQ,
865,86,Sports & Games,People should follow safety rules while swimming.,TRUE,FALSE,,,TRUE,MCQ,
866,86,Sports & Games,What should children do when swimming?,Swim With Adult Supervision,Swim Alone,Run Around The Pool,Dive Anywhere,Swim With Adult Supervision,MCQ,
867,86,Sports & Games,Swimming can help make our bodies strong.,Yes,No,,,Yes,MCQ,
868,86,Sports & Games,Which item helps some beginners float in water?,Life Jacket,Football,Bicycle Helmet,Tennis Racket,Life Jacket,MCQ,
869,86,Sports & Games,It is important to listen to the lifeguard at a swimming pool.,TRUE,FALSE,,,TRUE,MCQ,
870,86,Sports & Games,Match each swimming item with its purpose,,,,,,Match,"[{""left"":""Swimsuit"",""right"":""Worn For Swimming""},{""left"":""Swimming Pool"",""right"":""Place To Swim""},{""left"":""Life Jacket"",""right"":""Helps With Floating""},{""left"":""Lifeguard"",""right"":""Keeps Swimmers Safe""}]"
871,87,Sports & Games,Which famous player is known for football?,Lionel Messi,Michael Phelps,Roger Federer,Sachin Tendulkar,Lionel Messi,MCQ,
872,87,Sports & Games,Sachin Tendulkar is famous for cricket.,TRUE,FALSE,,,TRUE,MCQ,
873,87,Sports & Games,Which famous player is known for tennis?,Roger Federer,Usain Bolt,Lionel Messi,Virat Kohli,Roger Federer,MCQ,
874,87,Sports & Games,Michael Phelps is famous for which sport?,Swimming,Football,Cricket,Basketball,Swimming,MCQ,
875,87,Sports & Games,Usain Bolt is a famous runner.,TRUE,FALSE,,,TRUE,MCQ,
876,87,Sports & Games,Which famous player is known for cricket?,Sachin Tendulkar,LeBron James,Rafael Nadal,Katie Ledecky,Sachin Tendulkar,MCQ,
877,87,Sports & Games,Athletes become successful through practice and hard work.,Yes,No,,,Yes,MCQ,
878,87,Sports & Games,Which famous player is known for basketball?,LeBron James,Novak Djokovic,Virat Kohli,Cristiano Ronaldo,LeBron James,MCQ,
879,87,Sports & Games,Good athletes respect their teammates and opponents.,TRUE,FALSE,,,TRUE,MCQ,
880,87,Sports & Games,Match each player with the sport,,,,,,Match,"[{""left"":""Lionel Messi"",""right"":""Football""},{""left"":""Sachin Tendulkar"",""right"":""Cricket""},{""left"":""Roger Federer"",""right"":""Tennis""},{""left"":""Michael Phelps"",""right"":""Swimming""}]"
881,88,Sports & Games,Which sport uses a cricket bat?,Cricket,Football,Tennis,Swimming,Cricket,MCQ,
882,88,Sports & Games,A tennis player uses a racket.,TRUE,FALSE,,,TRUE,MCQ,
883,88,Sports & Games,Which sport uses a basketball?,Basketball,Golf,Swimming,Cycling,Basketball,MCQ,
884,88,Sports & Games,What is worn to protect a cyclist's head?,Helmet,Scarf,Cap,Gloves,Helmet,MCQ,
885,88,Sports & Games,Goalkeepers often wear gloves.,TRUE,FALSE,,,TRUE,MCQ,
886,88,Sports & Games,Which sport uses a shuttlecock?,Badminton,Cricket,Football,Baseball,Badminton,MCQ,
887,88,Sports & Games,Which item protects a cricketer's head?,Helmet,Racket,Whistle,Net,Helmet,MCQ,
888,88,Sports & Games,Which sport uses a swimming cap and goggles?,Swimming,Basketball,Football,Tennis,Swimming,MCQ,
889,88,Sports & Games,Using the correct equipment helps keep players safe.,TRUE,FALSE,,,TRUE,MCQ,
890,88,Sports & Games,Match each equipment with the sport,,,,,,Match,"[{""left"":""Bat"",""right"":""Cricket""},{""left"":""Racket"",""right"":""Tennis""},{""left"":""Goggles"",""right"":""Swimming""},{""left"":""Shuttlecock"",""right"":""Badminton""}]"
891,89,Sports & Games,What is a world championship?,A Competition To Find The Best In The World,A School Test,A Birthday Party,A Music Class,A Competition To Find The Best In The World,MCQ,
892,89,Sports & Games,Teams from many countries can take part in world championships.,TRUE,FALSE,,,TRUE,MCQ,
893,89,Sports & Games,Which tournament is the biggest world championship in football?,FIFA World Cup,Wimbledon,Tour De France,World Chess Championship,FIFA World Cup,MCQ,
894,89,Sports & Games,Which sport has the Cricket World Cup?,Cricket,Tennis,Swimming,Golf,Cricket,MCQ,
895,89,Sports & Games,Winning a world championship is a great achievement.,TRUE,FALSE,,,TRUE,MCQ,
896,89,Sports & Games,Which championship is famous for tennis?,Wimbledon,FIFA World Cup,Olympic Marathon,Cricket World Cup,Wimbledon,MCQ,
897,89,Sports & Games,Can athletes represent their countries in world championships?,Yes,No,,,Yes,MCQ,
898,89,Sports & Games,Which event brings together athletes from around the world in many sports?,Olympic Games,Local School Sports,Neighborhood Race,Class Picnic,Olympic Games,MCQ,
899,89,Sports & Games,World championships encourage friendship through sports.,TRUE,FALSE,,,TRUE,MCQ,
900,89,Sports & Games,Match each championship with its sport,,,,,,Match,"[{""left"":""FIFA World Cup"",""right"":""Football""},{""left"":""Cricket World Cup"",""right"":""Cricket""},{""left"":""Wimbledon"",""right"":""Tennis""},{""left"":""Olympic Games"",""right"":""Many Sports""}]"
901,90,Sports & Games,What does fair play mean?,Playing By The Rules,Cheating To Win,Being Mean,Giving Up,Playing By The Rules,MCQ,
902,90,Sports & Games,Good players respect the rules of the game.,TRUE,FALSE,,,TRUE,MCQ,
903,90,Sports & Games,Should you congratulate your opponent after a game?,Yes,No,,,Yes,MCQ,
904,90,Sports & Games,What should you do if a referee makes a decision?,Respect The Decision,Argue Loudly,Leave The Game,Break The Rules,Respect The Decision,MCQ,
905,90,Sports & Games,Helping a teammate is part of good sportsmanship.,TRUE,FALSE,,,TRUE,MCQ,
906,90,Sports & Games,Which action shows fair play?,Sharing The Ball,Cheating,Pushing Others,Refusing To Play,Sharing The Ball,MCQ,
907,90,Sports & Games,Is it okay to cheat to win a game?,No,Yes,,,No,MCQ,
908,90,Sports & Games,What should you say after a good game?,Good Game,You Are Bad,I Always Win,Go Away,Good Game,MCQ,
909,90,Sports & Games,Winning is important but being kind is also important.,TRUE,FALSE,,,TRUE,MCQ,
910,90,Sports & Games,Match each action with fair play,,,,,,Match,"[{""left"":""Follow Rules"",""right"":""Fair Play""},{""left"":""Help Teammates"",""right"":""Teamwork""},{""left"":""Say Good Game"",""right"":""Respect""},{""left"":""Cheating"",""right"":""Not Fair Play""}]"
911,91,Everyday Knowledge,What should you do before crossing a road?,Look Both Ways,Close Your Eyes,Run Fast,Jump,Look Both Ways,MCQ,
912,91,Everyday Knowledge,A red traffic light means stop.,TRUE,FALSE,,,TRUE,MCQ,
913,91,Everyday Knowledge,What does a green traffic light mean?,Go,Stop,Slow Down,Turn Around,Go,MCQ,
914,91,Everyday Knowledge,Where is the safest place to cross a busy road?,Pedestrian Crossing,Middle Of The Road,Between Parked Cars,Anywhere,Pedestrian Crossing,MCQ,
915,91,Everyday Knowledge,Children should hold an adult's hand when crossing a busy road.,TRUE,FALSE,,,TRUE,MCQ,
916,91,Everyday Knowledge,What should you wear when riding a bicycle?,Helmet,Slippers,Scarf,Gloves,Helmet,MCQ,
917,91,Everyday Knowledge,Should you play games in the middle of the road?,No,Yes,,,No,MCQ,
918,91,Everyday Knowledge,What color is the traffic light that tells drivers to be careful and get ready to stop?,Yellow,Blue,Green,White,Yellow,MCQ,
919,91,Everyday Knowledge,Following traffic rules helps keep everyone safe.,TRUE,FALSE,,,TRUE,MCQ,
920,91,Everyday Knowledge,Match each traffic light with its meaning,,,,,,Match,"[{""left"":""Red"",""right"":""Stop""},{""left"":""Yellow"",""right"":""Slow Down""},{""left"":""Green"",""right"":""Go""},{""left"":""Helmet"",""right"":""Protects The Head""}]"
921,92,Everyday Knowledge,What does a STOP sign tell drivers to do?,Stop,Go,Fly,Turn Around,Stop,MCQ,
922,92,Everyday Knowledge,Road signs help keep people safe.,TRUE,FALSE,,,TRUE,MCQ,
